"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
0,173049812658071;96,6666666666667;11,9530766010284;0,105246543884277;"Algo"
NA;NA;0;0,00140142440795898;"One GP"
8,27085642265637;73,3333333333333;4,34826517105103;0,0970630645751953;"GPFDA"
1,3573894489353;100;9,02497172355652;0,123157978057861;"Algo"
NA;NA;0;0,00145292282104492;"One GP"
1,47596801898534;100;3,7911205291748;0,0903768539428711;"GPFDA"
3,48288436205424;100;9,74653768539429;0,122052669525146;"Algo"
NA;NA;0;0,00151348114013672;"One GP"
3,90779108597908;100;5,59781360626221;0,0962035655975342;"GPFDA"
0,535293196162408;100;10,3634417057037;0,12244439125061;"Algo"
NA;NA;0;0,0017242431640625;"One GP"
0,807430287946588;100;4,23297214508057;0,0978150367736816;"GPFDA"
0,108636005724827;100;10,0858824253082;0,18437385559082;"Algo"
NA;NA;0;0,00158095359802246;"One GP"
1,44001772610099;100;5,02882552146912;0,0888946056365967;"GPFDA"
1,08270010417078;100;10,5272600650787;0,108201503753662;"Algo"
NA;NA;0;0,00143885612487793;"One GP"
1,58963818448278;100;2,42793321609497;0,0843822956085205;"GPFDA"
9,51153187996667;96,6666666666667;14,7485566139221;0,106212854385376;"Algo"
NA;NA;0;0,00143074989318848;"One GP"
18,0153212973749;100;8,01250576972961;0,079925537109375;"GPFDA"
7,31354031191267;100;11,0220510959625;0,192230224609375;"Algo"
NA;NA;0;0,00159454345703125;"One GP"
3,50440795492521;100;3,76002883911133;0,0884032249450684;"GPFDA"
0,385472005387931;86,6666666666667;12,7142994403839;0,234473466873169;"Algo"
NA;NA;0;0,00169062614440918;"One GP"
0,441527168635575;100;4,49822402000427;0,0945672988891602;"GPFDA"
0,311799749194744;100;14,2280399799347;0,109686136245728;"Algo"
NA;NA;0;0,00149273872375488;"One GP"
0,77165993676109;100;2,50123500823975;0,0837805271148682;"GPFDA"
0,4575364658833;96,6666666666667;10,7229635715485;0,148963212966919;"Algo"
NA;NA;0;0,00142979621887207;"One GP"
1,17524699371692;100;4,65192103385925;0,0809614658355713;"GPFDA"
0,368708769372175;93,3333333333333;18,5153338909149;0,114005327224731;"Algo"
NA;NA;0;0,00142455101013184;"One GP"
0,578847638857328;100;4,16902804374695;0,0819096565246582;"GPFDA"
0,300787936222806;93,3333333333333;10,9465517997742;0,106685638427734;"Algo"
NA;NA;0;0,00141811370849609;"One GP"
2,24184638907888;100;3,89031648635864;0,079200267791748;"GPFDA"
1,6266829194712;100;12,523455619812;0,106049537658691;"Algo"
NA;NA;0;0,00143051147460938;"One GP"
2,29992412679259;100;6,42570066452026;0,0953776836395264;"GPFDA"
