"";"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method";"N"
"3252";49,2996076609496;100;4,54103088378906;0,0344867706298828;"GPFDA";11
"3253";5,31526815744873;100;15,4941062927246;0,11592435836792;"Algo";11
"3254";27,9146288567483;70;0;0,586747646331787;"One GP";11
"3255";9,75792027241454;100;4,62595915794373;0,0343668460845947;"GPFDA";11
"3256";4,28240145908493;100;14,9249799251556;0,115339756011963;"Algo";11
"3257";92,3242273944649;100;0;0,621331214904785;"One GP";11
"3258";44,9992367690064;100;4,52848124504089;0,0344631671905518;"GPFDA";11
"3259";6,2874005450014;90;39,47873878479;0,248827695846558;"Algo";11
"3260";99,3501299489964;30;0;0,669593572616577;"One GP";11
"3261";4,25635622460784;100;4,29105663299561;0,0434467792510986;"GPFDA";11
"3262";303,019538282428;40;12,5060617923737;0,123320341110229;"Algo";11
"3263";300,321725047186;60;0;0,829057216644287;"One GP";11
"3264";392,572353284441;40;2,82652735710144;0,0364730358123779;"GPFDA";11
"3265";34,9753646254613;100;18,0160162448883;0,11683464050293;"Algo";11
"3266";226,055773427791;30;0;0,647540330886841;"One GP";11
"3267";40,1855502302204;100;4,36566710472107;0,0351657867431641;"GPFDA";11
"3268";6,44401468508483;100;17,8845639228821;0,226225137710571;"Algo";11
"3269";81,4846433744326;50;0;0,661990642547607;"One GP";11
"3270";24,7082993505301;100;4,75580716133118;0,0386643409729004;"GPFDA";11
"3271";3,38624374134576;100;14,7222692966461;0,114770412445068;"Algo";11
"3272";15,2576504420589;100;0;0,628520250320435;"One GP";11
"3273";17,5288501022819;100;4,81993365287781;0,0345339775085449;"GPFDA";11
"3274";2,72263790989015;100;14,7595419883728;0,115613460540771;"Algo";11
"3275";36,4839445175873;100;0;0,644634485244751;"One GP";11
"3276";1,43295504568547;100;2,07508134841919;0,0347766876220703;"GPFDA";11
"3277";86,0255963766036;100;19,1975018978119;0,116166591644287;"Algo";11
"3278";828,343653631792;100;0;0,763119220733643;"One GP";11
